eslvr2rz3hb1xneqipse8a,54rjpc8yum3qn_qbfgmlag,0
kstc7anq3vcz6-aeqgh4gg,z6yxgj8uw0uf7djr65rc4w,0
kzzdrsve51cpsb8g3rovbg,z2yivr-c0k0h2slnxvnzyg,0
dnqzdlhyduch6tooekigya,cgwtstibzshaisq1s8rwcq,3
vlcasgkqitupi-nvt7retw,i4emu1ncdfgf6cb0mkouzw,0
dtupcjyoyiwqpwolvq9jfw,qqigwfee-2my54wrm11eaw,0
5jjjy5_r06og56vfjic66a,kfwakurfdwkrl42hpsimuq,10
62gnfh5fyska3mbrqmnqvg,wb3whs79wdxgtnek8n51qa,1
b7_ardko_gt-gjcsrgerxa,_uzqqznrzl0rsmoopqrtnw,1
gjaud-7mzzk7usqxfayexg,akpywkarj_-zmnvbgplyrw,0
wm2fagilzj6avicrh5imow,z6yxgj8uw0uf7djr65rc4w,0
bsgrxmpoyykjg349irw_vq,j1qzlzsubvmzqgl_zhgyeq,0
nr0jikevlmqn-3m1hra8ka,kfwakurfdwkrl42hpsimuq,0
s_hfejrrm5czz2xryu0kug,qzl6ineaqsocvouz7q-cwg,0
5jjjy5_r06og56vfjic66a,qzl6ineaqsocvouz7q-cwg,1
rh27ydfpr-foia2bhb2z5g,qqigwfee-2my54wrm11eaw,0
qgkotcbs-gpamwpadgmf0w,z6yxgj8uw0uf7djr65rc4w,2
gjaud-7mzzk7usqxfayexg,zllwgxyzgwhtg00fk0iutw,1
jm67tdhh8t1vhpaceoruog,i4emu1ncdfgf6cb0mkouzw,1
hvs6n04dkzhewjvzhb7tdg,54rjpc8yum3qn_qbfgmlag,0
zgdgjxhqu_eapbc7y_ihlw,-ottk-dic9hycbhjucaaca,5
gjaud-7mzzk7usqxfayexg,zmkep-h-dlsvdl7qifcvha,1
gjaud-7mzzk7usqxfayexg,z2yivr-c0k0h2slnxvnzyg,1
_5uuoctykk1pqywal-xrnw,dnk2a_mwzfgqh_eexldraw,0
xobtkrzyqo5fipk6dlx9ba,i4emu1ncdfgf6cb0mkouzw,0
lguwyfawe3z0ookn_sdn9g,kfwakurfdwkrl42hpsimuq,0
fkfsxe-kfqddta6y_w9new,z2yivr-c0k0h2slnxvnzyg,0
yikkxcuqdb04pvuw7ogtnw,4i5fs2iyh3lyuziuhkzejg,0
bnfwhp_kbsbmodk8hb2p0g,dwau0ptroj2qsr_hz7jvoq,0
awrtmmmk0xu-bfk4bkd9xw,ozp_ewqapeoqvbr9qdyevq,5
odv9hzzupw1b_uqw0vvcoa,zllwgxyzgwhtg00fk0iutw,0
zprnd3fdu7zoux0jhjgorg,kfwakurfdwkrl42hpsimuq,0
9dxmwfz0vsi7j4e5ets6-g,ozp_ewqapeoqvbr9qdyevq,0
1ppy9vkfuzxatnqti1f70a,-ottk-dic9hycbhjucaaca,1
zldyporxtpngimmbwin3dw,qzrlwry5x8ybfagacriahg,2
taxrpl_mpmses00cjmefew,dwau0ptroj2qsr_hz7jvoq,0
taxrpl_mpmses00cjmefew,pcjorqe8rdmvvsnr49ws5w,1
90gzd3ndhmaydar7qpg9ua,z6yxgj8uw0uf7djr65rc4w,0
c-1biwacmahtd4atolwnpq,kfwakurfdwkrl42hpsimuq,1
bzv2ug7-lfhipsioo4z1ag,rgjhd5s10wow_l2-impa3a,1
ugxcvapufrctsqgk1hpffq,jyiyv9qg43eunm09w_1u0a,0
kjybpkrbgpmvuajungj4aw,gzutasavmhm6o0rfgjpmwa,2
hqwx3fajlsqxbp43brqv8w,akpywkarj_-zmnvbgplyrw,0
j6vguvajzpfqnpeys8y58g,akpywkarj_-zmnvbgplyrw,0
cixjbfjraeteikpzzg4i9g,qzl6ineaqsocvouz7q-cwg,0
gnxcqfmgciviplghe9wltw,akpywkarj_-zmnvbgplyrw,1
wbu6s1_0cgnm1rvl5kmpxa,akv7uvaqoryebx66-h6hsq,0
g3t54feepw9leaw3iygq9a,qzl6ineaqsocvouz7q-cwg,2
fp-izkks1qha5vwid0nzxa,cgwtstibzshaisq1s8rwcq,1
jobp6l__-fl7fw7uoowwka,ajpdsouspanaksj8ufhzdq,1
7b1r84tneek-xy5uipltaq,z2yivr-c0k0h2slnxvnzyg,0
jm67tdhh8t1vhpaceoruog,dwau0ptroj2qsr_hz7jvoq,3
pcpyy0xjjm9allx5bp0iiw,kfwakurfdwkrl42hpsimuq,0
wbu6s1_0cgnm1rvl5kmpxa,-ottk-dic9hycbhjucaaca,8
6fzopvaz5-qgjebr-m4u_g,z6yxgj8uw0uf7djr65rc4w,1
jm67tdhh8t1vhpaceoruog,pcjorqe8rdmvvsnr49ws5w,2
oacl7cv19zxosk21hhh9ga,7xdpzewjmnusgfmrmmnwba,1
swgcr62v2rku3mqo1s-dlq,kfwakurfdwkrl42hpsimuq,1
_q6jp62txfvmfe-ytpz6kw,kfwakurfdwkrl42hpsimuq,1
62gnfh5fyska3mbrqmnqvg,rp29xzddigovb2b2w51nza,4
hvs6n04dkzhewjvzhb7tdg,akpywkarj_-zmnvbgplyrw,0
8sx-nglzycbbwt-ikbt9fw,7xdpzewjmnusgfmrmmnwba,3
xnbeecymptaeptfwewsqqa,i4emu1ncdfgf6cb0mkouzw,0
-kbod99nbgrwi8cgywvfxq,i4emu1ncdfgf6cb0mkouzw,0
kuq_w7z6hssbfmdutwhe9q,z2yivr-c0k0h2slnxvnzyg,0
rs806dpfucfah0mmvf0afg,akpywkarj_-zmnvbgplyrw,0
oupur7ovfugypb3_uwzsqw,i4emu1ncdfgf6cb0mkouzw,1
oopgz9iyzxsdlpxturzmtg,i4emu1ncdfgf6cb0mkouzw,0
hvs6n04dkzhewjvzhb7tdg,z2yivr-c0k0h2slnxvnzyg,1
cxvzlyhr9swkk70lk9dmuq,54rjpc8yum3qn_qbfgmlag,0
62gnfh5fyska3mbrqmnqvg,qzl6ineaqsocvouz7q-cwg,0
gbwju4howfk0llq9zqozya,akpywkarj_-zmnvbgplyrw,0
1cf0kgsaby-l7od8bh899w,z2yivr-c0k0h2slnxvnzyg,1
ecmkvsa_keibpu9gfqu4ca,kfwakurfdwkrl42hpsimuq,3
mcj-a0ogmiwzgbbdwpmfrw,qzl6ineaqsocvouz7q-cwg,1
fabg1edtfn78qtkrsfptzq,54rjpc8yum3qn_qbfgmlag,2
gjaud-7mzzk7usqxfayexg,7zbtrmkpaisch7ttsyy7dw,2
ecmkvsa_keibpu9gfqu4ca,bcsezr7yhywatnl--ydfqa,0
jm67tdhh8t1vhpaceoruog,fwug5szrlhlecr2g_dhprw,0
apllsjftslcozmidepbomw,-ottk-dic9hycbhjucaaca,11
x5i5ybipk4gk47lhoqd1eq,kfwakurfdwkrl42hpsimuq,0
mjht1f-o7n3rapkpsbpyug,z2yivr-c0k0h2slnxvnzyg,0
6osqyvcscsacqp9jqcoala,0zsktn2rr-ukxv5agenrng,0
7jcsqqk77_rwm9we_qqfka,ajpdsouspanaksj8ufhzdq,0
7d0dvtzjvpjp-3g2j2bzcg,mp0twgllsrffmsv-pzbw0g,2
tsms8cnl1xh-mqotzpu9ja,i4emu1ncdfgf6cb0mkouzw,0
z7hpxsf-xohlm5hysicmqw,7zbtrmkpaisch7ttsyy7dw,3
jrymn84fxlwovamcklxvaa,akpywkarj_-zmnvbgplyrw,2
wzpmoni560eowhxjsmqovw,xnjnubor08ynetn0ei_p3q,2
cpodthzsqatg_bc8a4an_w,rp29xzddigovb2b2w51nza,0
hhnlsytd9rluevgjdacxxq,i4emu1ncdfgf6cb0mkouzw,0
7myvlkqvxv_iinsnntk4nw,s-8hohngygicggkjw4kizg,1
njzxi5-ibd3-rzwifz8d_q,zllwgxyzgwhtg00fk0iutw,0
tr5sqmcgtnvxn_msmythaw,qzl6ineaqsocvouz7q-cwg,1
qjopd0woyyjsaqla4apbeg,akpywkarj_-zmnvbgplyrw,0
hwdybu_kvylsdefzgrnitw,a0flfsqkgk59l2wphi93mg,8
hw5rizfnb-b7g79vbtossa,qzl6ineaqsocvouz7q-cwg,0
8zif9bl2wu9boe6du0yaia,hqmaesdtkiqef-b3kxf7yw,1
tsms8cnl1xh-mqotzpu9ja,lhyevqrxhxgdddti0fml8q,0
ntl7i9zpgpsftii_mdf3lw,z6yxgj8uw0uf7djr65rc4w,0
zfidarnjrfsqwcsdhemzmg,kfwakurfdwkrl42hpsimuq,0
7mdpb_aapi-jcvwb3yyuzw,z2yivr-c0k0h2slnxvnzyg,0
jxdhef_hg3-smjs1qwbtyg,qqigwfee-2my54wrm11eaw,0
lfhicmcogu1krhtqvuvksa,kfwakurfdwkrl42hpsimuq,0
ztnaxkovqotpwkivxumkza,kfwakurfdwkrl42hpsimuq,0
k3conhqlmq2_mvw6psuahw,a7jstqvrzia6ys6sbtrltw,2
8nk1ekoc5k3kwrlne4qfuq,qbcpf1z-dher2myuyfcx4q,1
5lhrxut94tcw2svslq-zra,31zxnbknanw8shtraamiig,1
3mxvwrrmvotairjax0ufyg,vrx4zwdnlworsdo1a1nmiw,0
otqrr5hmkvtllmjmkzi60w,vxfycyyi3uex6iohkplvsq,1
ecmkvsa_keibpu9gfqu4ca,cuavylrrb7e2mnanseqcwq,1
1cf0kgsaby-l7od8bh899w,zllwgxyzgwhtg00fk0iutw,4
lrw1ilmql8g529jaqm6m-q,qzl6ineaqsocvouz7q-cwg,0
7d1iyzvkm_dk8aq6awe3cg,z6yxgj8uw0uf7djr65rc4w,0
tsdhi4xfwmsa3sch2heynw,mp0twgllsrffmsv-pzbw0g,0
eyduccfhgm_3iw5hexzlya,z2yivr-c0k0h2slnxvnzyg,0
ox0nic-2-6pb7v4jyi9ifa,s-8hohngygicggkjw4kizg,2
z7hpxsf-xohlm5hysicmqw,vdghmuurebzsg9nojwiyva,0
xnbeecymptaeptfwewsqqa,kfwakurfdwkrl42hpsimuq,0
sfq_t2hi9igvbbwzpkc9da,z6yxgj8uw0uf7djr65rc4w,0
reuq65eofi938yg8xgff9g,akpywkarj_-zmnvbgplyrw,1
oopgz9iyzxsdlpxturzmtg,kfwakurfdwkrl42hpsimuq,0
nmoogqt2kctwd5hr7nljbg,z6yxgj8uw0uf7djr65rc4w,0
eslvr2rz3hb1xneqipse8a,31zxnbknanw8shtraamiig,0
r76k_bixurloaixmcqmm5a,dnk2a_mwzfgqh_eexldraw,0
gjaud-7mzzk7usqxfayexg,ajpdsouspanaksj8ufhzdq,0
dxh8yxwzcg5ckj5kmdvkxw,a0flfsqkgk59l2wphi93mg,6
fv4b7ls8vr1jl8v4ac8-fq,jyiyv9qg43eunm09w_1u0a,1
rs5jztshxarj8kdjods0-g,a7jstqvrzia6ys6sbtrltw,4
zooacyf-jdf9yv5vkakcxq,6besmzwfsxwqtwr9m08mvg,0
urhlwkctlh8lqpoxbh76kg,lom02-vmgdo4ddqugkiiew,1
kjy-4e_zjtzayyxzgnoxla,i4emu1ncdfgf6cb0mkouzw,2
kzjbte_9tpfypalmjdr-ga,z2yivr-c0k0h2slnxvnzyg,0
3zspxdft6dq2ahjnymaiiq,zllwgxyzgwhtg00fk0iutw,3
_h9rof--muwleyxaqpvo2g,kfwakurfdwkrl42hpsimuq,4
oycblicsvwwmwba9l2cg6g,z6yxgj8uw0uf7djr65rc4w,3
z8q1lesixqfkpyynycooeg,akpywkarj_-zmnvbgplyrw,0
uhzrtq9-sggy1shksy4unw,lom02-vmgdo4ddqugkiiew,3
s4mgchcrjotjzooczcwxsq,z2yivr-c0k0h2slnxvnzyg,1
uhzwp2ohwlgwzuarhbqtkg,-luhd_d1l22l0ryvnwywfq,2
ckhxmpjiqj5dd99oh_hcmg,qbcpf1z-dher2myuyfcx4q,0
ckhxmpjiqj5dd99oh_hcmg,t2oqsshsbvbpr_xgbo1zrq,0
kn_02c9-jkpm3nakkk9mbg,54rjpc8yum3qn_qbfgmlag,1
5jjjy5_r06og56vfjic66a,rp29xzddigovb2b2w51nza,0
v2pkgi7mjkmyrzht2bmwqw,z2yivr-c0k0h2slnxvnzyg,7
5fxj0q8q6ixwx1v4g7chaw,z2yivr-c0k0h2slnxvnzyg,1
btef2oltepb9jrh06gyulw,9hghdqob4xwfeil3llbxuw,2
19jhoq7z6ldvjmwhopsc5w,_dhnp-uombcocpbnlsg9sq,0
bqzdpmqcxe0vulddyvixkg,i4emu1ncdfgf6cb0mkouzw,1
z8q1lesixqfkpyynycooeg,z2yivr-c0k0h2slnxvnzyg,1
ddyx12qttpmmdnuglh7x9q,uwezuiqjifn2pcrywy6p_a,0
gv5dyw5wq3iiwotsmtr02g,ghhukr_fp5q5d55zus91xg,3
ut-yzdky79szxynwk7zdzq,-y3oefg-glha0qp2iwlxoa,0
hnwpkahqddy5zqhvxk_vqa,v6vbg1sexfs2cx7yypzmfq,0
actdatqz6skfrltmatqk-w,6sntpzhcb95udx7wxxp2sg,2
yzecjajhyd2mg0i4f2syqa,rpvb3-_shv-nyfligflaww,0
splaiyz_8e0-hqnihe2glq,rpvb3-_shv-nyfligflaww,3
vroagsdldh4sfc3x25oabq,z6yxgj8uw0uf7djr65rc4w,3
rs5jztshxarj8kdjods0-g,0zsktn2rr-ukxv5agenrng,1
xdl9zf3sckkzde_48w6wea,lhyevqrxhxgdddti0fml8q,0
znfevpfw8uwufp2icqxv3w,zllwgxyzgwhtg00fk0iutw,0
pw4fnqcr-kkeepdzoj2f7w,z2yivr-c0k0h2slnxvnzyg,0
nnpus5hkwlhcprrk2mnqbw,kfwakurfdwkrl42hpsimuq,1
actdatqz6skfrltmatqk-w,d4o1badzmmajlhfbxatz1w,1
kjybpkrbgpmvuajungj4aw,lom02-vmgdo4ddqugkiiew,0
dtupcjyoyiwqpwolvq9jfw,emh9sowkh1w4r0_if9m4yw,0
ifacscc-jgommy06xpv2iw,-7bk_wselwccm6r1ijyh1q,1
fha2-uyzxierclvpgyioxa,mp0twgllsrffmsv-pzbw0g,1
ax3r3royn8cajadsx1nefa,i4emu1ncdfgf6cb0mkouzw,1
qmethzryavzxs9m1unjpdw,z2yivr-c0k0h2slnxvnzyg,10
otqrr5hmkvtllmjmkzi60w,5rywg6psznkp0q5-noypnw,0
sicr3-csqxqhfmmy6bki6g,31zxnbknanw8shtraamiig,1
eslvr2rz3hb1xneqipse8a,gnbdhfyftzbrda6_ls_hww,0
kn_02c9-jkpm3nakkk9mbg,7zbtrmkpaisch7ttsyy7dw,2
sqcnfm7ntmjahj8zxnnyzg,i4emu1ncdfgf6cb0mkouzw,0
pfv0w4gtztuserqowdurfa,qzl6ineaqsocvouz7q-cwg,0
8w_fb_ppm8tbewqap2dq4a,qzl6ineaqsocvouz7q-cwg,0
dnqzdlhyduch6tooekigya,-ottk-dic9hycbhjucaaca,8
qul3cdrrf1vednvaq06ria,i4emu1ncdfgf6cb0mkouzw,3
hwdybu_kvylsdefzgrnitw,dnk2a_mwzfgqh_eexldraw,2
_5kemamic7zzrnm5mvefbw,-l45pz9izx2mo5rzx2pwmw,0
_5kemamic7zzrnm5mvefbw,bcsezr7yhywatnl--ydfqa,0
pvyzxgokvtnu6966fdfhuw,dnk2a_mwzfgqh_eexldraw,4
pofyranppvrlayjsz3lvra,z2yivr-c0k0h2slnxvnzyg,1
k3-9a-clw2z8rquaw0rcxg,54rjpc8yum3qn_qbfgmlag,0
ie6rbmxeojhcs0uqqhn-aw,z6yxgj8uw0uf7djr65rc4w,1
8sx-nglzycbbwt-ikbt9fw,pcjorqe8rdmvvsnr49ws5w,2
z8q1lesixqfkpyynycooeg,ucvppdcyhis2-ou5rqvbra,0
aejm9aoisaanmlgnbok0rq,z6yxgj8uw0uf7djr65rc4w,1
vw1khicxk8zwilkxj9qkig,z6yxgj8uw0uf7djr65rc4w,2
woylqes-q1fjnkl8hgeu8g,kfwakurfdwkrl42hpsimuq,0
yk2x9zjolj2prgxhsr0ebq,7xdpzewjmnusgfmrmmnwba,0
papickeqfc_gsrzhdnad0g,ajpdsouspanaksj8ufhzdq,0
jdvmcjdeuuwz9-gt_xq2ta,akpywkarj_-zmnvbgplyrw,0
mfihjh0tgoagtyzyyvw8lq,-luhd_d1l22l0ryvnwywfq,0
st5khmoxf9d7bdznfllstg,zllwgxyzgwhtg00fk0iutw,1
wnfwoq63f9-ohuq-c0aeiw,kfwakurfdwkrl42hpsimuq,2
yikkxcuqdb04pvuw7ogtnw,6besmzwfsxwqtwr9m08mvg,1
jxdhef_hg3-smjs1qwbtyg,1h0anxlptacz2lgskv0nkw,0
ng9li2dv49mvnc501b67ua,qzl6ineaqsocvouz7q-cwg,1
lrguqt9tfapdpakf85gs1q,qqigwfee-2my54wrm11eaw,0
5jjjy5_r06og56vfjic66a,lom02-vmgdo4ddqugkiiew,0
hnwpkahqddy5zqhvxk_vqa,z6yxgj8uw0uf7djr65rc4w,2
snmgkblvhgz1tyx4nam6eg,9hghdqob4xwfeil3llbxuw,1
ecmkvsa_keibpu9gfqu4ca,i4emu1ncdfgf6cb0mkouzw,1
emzvzpiruzcnijxbp-tabg,qzl6ineaqsocvouz7q-cwg,0
kjybpkrbgpmvuajungj4aw,akpywkarj_-zmnvbgplyrw,1
zprnd3fdu7zoux0jhjgorg,qzl6ineaqsocvouz7q-cwg,1
hnwpkahqddy5zqhvxk_vqa,i4emu1ncdfgf6cb0mkouzw,1
oycblicsvwwmwba9l2cg6g,v6vbg1sexfs2cx7yypzmfq,1
taibkwczl77lu3-n7bofmq,6mzdzkxjwoxmsywewxmhva,0
yzecjajhyd2mg0i4f2syqa,lom02-vmgdo4ddqugkiiew,0
gjaud-7mzzk7usqxfayexg,ghhukr_fp5q5d55zus91xg,1
nmoogqt2kctwd5hr7nljbg,zllwgxyzgwhtg00fk0iutw,0
iwjdbnzftmqnqqbc5twwpw,z2yivr-c0k0h2slnxvnzyg,0
gjaud-7mzzk7usqxfayexg,uth6sgbyirlgut3hbxuvla,1
dvo4nwvpaho8odrr9nfgyq,lhyevqrxhxgdddti0fml8q,0
lisw9pkjdknt7imo8b3xga,wyxtocxq6i1ab8cege1x2w,0
urhlwkctlh8lqpoxbh76kg,dagjh-2ji8qkfvuay77hpw,0
hntqqcmn_k_leccohc3baa,aavi3267b1due7xzqcjwkw,0
ly2cy810nyr8xui2esf2ma,54rjpc8yum3qn_qbfgmlag,1
z8q1lesixqfkpyynycooeg,7mwn0zxxjnbwj6hvsbjgpg,0
cwpbgn0skxuyzv9gptg5dq,z2yivr-c0k0h2slnxvnzyg,1
-j2wxptyro_lvrl_bprgia,z6yxgj8uw0uf7djr65rc4w,0
kjausirwhr9bf9kxombvvg,z2yivr-c0k0h2slnxvnzyg,0
dwnha9vghakd9zezjakv-w,zyejstbyzjkc1bhec_4xha,1
jm67tdhh8t1vhpaceoruog,qzl6ineaqsocvouz7q-cwg,4
ecmkvsa_keibpu9gfqu4ca,pcjorqe8rdmvvsnr49ws5w,1
kvxmbtavjo1hae1jcyclia,zllwgxyzgwhtg00fk0iutw,0
5jjjy5_r06og56vfjic66a,ix3cke00zfoaftuiufbz5g,0
8sx-nglzycbbwt-ikbt9fw,qzl6ineaqsocvouz7q-cwg,0
zazmq_ahuowwzejhvaoqsg,z6yxgj8uw0uf7djr65rc4w,1
x5i5ybipk4gk47lhoqd1eq,dwau0ptroj2qsr_hz7jvoq,0
ts_u3wkid0rmlanzqvbcug,z2yivr-c0k0h2slnxvnzyg,0
vvmwx-ccojmh5hko0a_zca,qzl6ineaqsocvouz7q-cwg,1
uhzwp2ohwlgwzuarhbqtkg,hqmyvvykpl05i2itdhmigw,0
hnwpkahqddy5zqhvxk_vqa,pcjorqe8rdmvvsnr49ws5w,0
5cgjjdaic2-favctihpyta,kfwakurfdwkrl42hpsimuq,2
k3conhqlmq2_mvw6psuahw,6du78g14y2mydsewxcwomw,1
zxsore3ons-i9tin70zjcw,7xdpzewjmnusgfmrmmnwba,2
jm67tdhh8t1vhpaceoruog,wb3whs79wdxgtnek8n51qa,4
xshjgi3uuenefnlyhr1deg,i4emu1ncdfgf6cb0mkouzw,0
zovndd3rmirotwtikl_jog,z2yivr-c0k0h2slnxvnzyg,1
bbvyfnbfrhc_jgc1cfmuaa,z6yxgj8uw0uf7djr65rc4w,0
6fzopvaz5-qgjebr-m4u_g,i4emu1ncdfgf6cb0mkouzw,0
7d1iyzvkm_dk8aq6awe3cg,zllwgxyzgwhtg00fk0iutw,0
jm67tdhh8t1vhpaceoruog,uwezuiqjifn2pcrywy6p_a,1
6owwbv_f8tqti4zmnn2yma,akpywkarj_-zmnvbgplyrw,0
s7xifcwznheumzsz4eiaha,lom02-vmgdo4ddqugkiiew,0
whbzvnzi-wuokjyfvk7zga,gpidzcovaymrexcwf8giqg,1
mmm4iodp2wgtajoehvsaug,rpvb3-_shv-nyfligflaww,0
cmc0bdm81y7bj63moxvwfw,kfwakurfdwkrl42hpsimuq,0
wypwbbis9q9pugf51zslyw,akpywkarj_-zmnvbgplyrw,1
wbu6s1_0cgnm1rvl5kmpxa,92uwipi_doqfcp9dxhoeqq,1
f55wgvjxpai7h1f_dxot7q,kfwakurfdwkrl42hpsimuq,0
rh27ydfpr-foia2bhb2z5g,mgboupahaxai0kpticl9jq,0
m3-g-j5yz3xaq4-zjkfnqq,qzl6ineaqsocvouz7q-cwg,10
epm0udfrzthvisik5gsp1q,mp0twgllsrffmsv-pzbw0g,1
ayf3nr0kpokpfmbwirfzmg,i4emu1ncdfgf6cb0mkouzw,1
odpnjlfom0ymefczmfikrw,emh9sowkh1w4r0_if9m4yw,0
1ntf_a76vcwx6doka_lzba,akpywkarj_-zmnvbgplyrw,1
awrtmmmk0xu-bfk4bkd9xw,92uwipi_doqfcp9dxhoeqq,1
rs5jztshxarj8kdjods0-g,kfwakurfdwkrl42hpsimuq,2
jm67tdhh8t1vhpaceoruog,gnbdhfyftzbrda6_ls_hww,3
2bsnzuw3vqv23lcpn7w_wq,z2yivr-c0k0h2slnxvnzyg,0
b0mqpnc5nwjm1b7vwmic7a,akpywkarj_-zmnvbgplyrw,0
z7hpxsf-xohlm5hysicmqw,j_wnxyea01p9tin99crupq,0
evxyv4ji-618bnrcdniowq,z6yxgj8uw0uf7djr65rc4w,4
byszs1zu9clw5dzc5urtla,v6vbg1sexfs2cx7yypzmfq,1
htivdsiy_rbmjc65az3yaa,kfwakurfdwkrl42hpsimuq,1
xshjgi3uuenefnlyhr1deg,kfwakurfdwkrl42hpsimuq,0
wovqeyjn52dmihreppgm7g,z2yivr-c0k0h2slnxvnzyg,3
9clbizcnn5n6_xtwztpwta,gpidzcovaymrexcwf8giqg,1
n4td6axyrfajkx2esvukmw,qzl6ineaqsocvouz7q-cwg,2
lhwprebzorygxa4tpimq3g,a0flfsqkgk59l2wphi93mg,1
t-l68rfi_jg8kba9jcu3kw,z6yxgj8uw0uf7djr65rc4w,1
4jqma5vhpq4w2aa6uuw7ma,z6yxgj8uw0uf7djr65rc4w,0
aejm9aoisaanmlgnbok0rq,z2yivr-c0k0h2slnxvnzyg,0
-do8znx9e9r8kn4uiqrhjq,i4emu1ncdfgf6cb0mkouzw,0
cvvfcyfbsly9zlvuot0ssg,akpywkarj_-zmnvbgplyrw,1
ly2cy810nyr8xui2esf2ma,7zbtrmkpaisch7ttsyy7dw,0
jk8szimwzuzxge7wqzmufg,kfwakurfdwkrl42hpsimuq,2
ry1o_kxzhgri8g5zbr3icq,aavi3267b1due7xzqcjwkw,0
xk1-n1mvqgfnouuecyonsa,z2yivr-c0k0h2slnxvnzyg,0
ecmkvsa_keibpu9gfqu4ca,hqmaesdtkiqef-b3kxf7yw,2
